organism_group,strain,collection_date,serovar,isolate,location,isolation_source,isolation_type,snp_cluster,min_same,min_diff,amr_genotypes,computed_types,serovar_new,resist,suscept,inter,suscept_dose_dep,country,isolation_source_new,suscept_sim,resist_sim,inter_sim,sdd_sim
Campylobacter jejuni,FSIS1605847,2016,NA,PDT000111433.2,USA:NE,animal-cattle-steer,environmental/other,PDS000107294.12,1,1,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1605922,2016,NA,PDT000111628.2,USA:TN,animal-cattle-dairy cow,environmental/other,PDS000107294.12,6,6,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606107,2016,NA,PDT000122188.2,USA:TX,animal-cattle-dairy cow,environmental/other,PDS000107294.12,9,10,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606233,2016,NA,PDT000123779.2,USA:NE,animal-cattle-dairy cow,environmental/other,PDS000107294.12,1,1,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606227,2016,NA,PDT000123784.2,USA:CA,animal-cattle-dairy cow,environmental/other,PDS000107294.12,3,2,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606319,2016,NA,PDT000125861.2,USA:AZ,animal-cattle-steer,environmental/other,PDS000107294.12,8,12,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606386,2016,NA,PDT000128702.2,USA:WI,animal-cattle-dairy cow,environmental/other,PDS000107294.12,9,9,"blaOXA-193=COMPLETE,gyrA_T86V=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,beef,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,FSIS1606356,2016,NA,PDT000128956.2,USA:TX,animal-cattle-steer,environmental/other,PDS000107294.12,2,6,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606794,2016,NA,PDT000134405.2,USA:TX,animal-cattle-dairy cow,environmental/other,PDS000107294.12,5,4,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606805,2016,NA,PDT000134418.2,USA:NE,animal-cattle-dairy cow,environmental/other,PDS000107294.12,2,5,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606845,2016,NA,PDT000136440.2,USA:TX,animal-cattle-dairy cow,environmental/other,PDS000107294.12,3,4,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606914,2016,NA,PDT000137310.2,USA:NE,animal-cattle-heifer,environmental/other,PDS000107294.12,5,5,"aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606913,2016,NA,PDT000137322.2,USA:NE,animal-cattle-steer,environmental/other,PDS000107294.12,1,1,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606843,2016,NA,PDT000137328.2,USA:OH,animal-cattle-dairy cow,environmental/other,PDS000107294.12,1,7,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606949,2016,NA,PDT000138835.2,USA:TX,animal-cattle-steer,environmental/other,PDS000107294.12,0,0,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606948,2016,NA,PDT000138844.2,USA:NE,animal-cattle-heifer,environmental/other,PDS000107294.12,10,7,"blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,beef,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,FSIS1607095,2016,NA,PDT000143013.2,USA:NE,animal-cattle-steer,environmental/other,PDS000107294.12,7,9,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1607092,2016,NA,PDT000143028.2,USA:IA,animal-cattle-heifer,environmental/other,PDS000107294.12,3,6,"blaOXA-193=COMPLETE,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, gentamicin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, telithromycin",,,USA,beef,0.6059906784904437,0.22620231068701008,1,0.9982837528604119
Campylobacter jejuni,19IA08CB02-C1,2019,NA,PDT000595095.1,USA:IA,chicken breast,environmental/other,PDS000107294.12,2,3,"blaOXA-193=COMPLETE,blaOXA=PARTIAL_END_OF_CONTIG,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid",,,USA,chicken,0.7664404171548277,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C414,2016,NA,PDT000245232.2,USA:GA,chicken breast,environmental/other,PDS000022444.186,20,15,NA,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,FSIS1605613,2016,NA,PDT000105841.2,USA:NJ,animal-cattle-steer,environmental/other,PDS000022621.114,0,11,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1605789,2016,NA,PDT000108169.2,USA:CA,animal-cattle-dairy cow,environmental/other,PDS000022621.114,10,12,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1605931,2016,NA,PDT000112819.2,USA:CA,animal-cattle-heifer,environmental/other,PDS000022621.114,4,6,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606161,2016,NA,PDT000122215.2,USA:OR,animal-cattle-dairy cow,environmental/other,PDS000022621.114,5,8,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606313,2016,NA,PDT000125849.2,USA:TX,animal-cattle-dairy cow,environmental/other,PDS000022621.114,9,11,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606301,2016,NA,PDT000125864.2,USA:CA,animal-cattle-dairy cow,environmental/other,PDS000022621.114,5,7,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606560,2016,NA,PDT000131041.2,USA:UT,animal-cattle-dairy cow,environmental/other,PDS000022621.114,3,5,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606543,2016,NA,PDT000131046.2,USA:MD,animal-cattle-steer,environmental/other,PDS000022621.114,5,8,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,FSIS1606565,2016,NA,PDT000131070.2,USA:MD,animal-cattle-beef cow,environmental/other,PDS000022621.114,16,16,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,beef,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C383,2017,NA,PDT000363401.1,USA:NM,chicken legs,environmental/other,PDS000022621.114,5,1,tet(O)=COMPLETE,NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C314,2016,NA,PDT000245134.2,USA:CT,chicken breast,environmental/other,PDS000098888.20,1,12,"50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C315,2016,NA,PDT000245135.2,USA:CT,ground turkey,environmental/other,PDS000098888.20,1,13,"50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,turkey,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C479,2016,NA,PDT000245291.2,USA:MD,chicken legs,environmental/other,PDS000098888.20,7,21,"23S_A2075G=POINT,50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,tet(O)=COMPLETE",NA,NA,"azithromycin, clindamycin, erythromycin, telithromycin, tetracycline","ciprofloxacin, florfenicol, gentamicin, nalidixic acid",,,USA,chicken,0.46586122443842276,0.15351590915775742,1,0.9982837528604119
Campylobacter jejuni,CVM N16C525,2016,NA,PDT000245337.2,USA:TN,chicken breast,environmental/other,PDS000098888.20,3,3,"50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C567,2017,NA,PDT000345387.1,USA:NY,chicken breast,environmental/other,PDS000098888.20,4,15,"50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C208,2017,NA,PDT000345432.1,USA:PA,chicken breast,environmental/other,PDS000098888.20,0,13,"50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C181,2018,NA,PDT000472974.1,USA:LA,chicken wings,environmental/other,PDS000098888.20,0,1,"50S_L22_A103V=POINT,blaOXA-460=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C266,2018,NA,PDT000473054.1,USA:GA,chicken breast,environmental/other,PDS000098888.20,4,19,"50S_L22_A103V=POINT,blaOXA-460=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C329,2018,NA,PDT000473067.1,USA:TX,chicken breast,environmental/other,PDS000098888.20,1,29,"50S_L22_A103V=POINT,blaOXA-460=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C548,2018,NA,PDT000521729.1,USA:TX,chicken thighs,environmental/other,PDS000098888.20,0,0,"50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N18C493,2018,NA,PDT000521779.1,USA:TN,chicken breasts,environmental/other,PDS000098888.20,0,28,"50S_L22_A103V=POINT,blaOXA-460=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C589,2018,NA,PDT000521780.1,USA:NY,chicken wings,environmental/other,PDS000098888.20,6,7,"50S_L22_A103V=POINT,blaOXA-460=COMPLETE",NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C661,2017,NA,PDT000345443.1,USA:CO,chicken wings,environmental/other,PDS000021354.110,5,15,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N17C506,2017,NA,PDT000345516.1,USA:LA,whole - cut in lab,environmental/other,PDS000021354.110,11,11,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,other/unspecified,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N17C762,2017,NA,PDT000363225.1,USA:PA,chicken legs,environmental/other,PDS000021354.110,5,12,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N17C714,2017,NA,PDT000363446.1,USA:LA,chicken wings,environmental/other,PDS000021354.110,9,6,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N17C808,2017,NA,PDT000363487.1,USA:NY,chicken wings,environmental/other,PDS000021354.110,0,9,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N18C161,2018,NA,PDT000472993.1,USA:IA,chicken thighs,environmental/other,PDS000021354.110,15,11,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N18C426,2018,NA,PDT000473196.1,USA:SC,chicken breast,environmental/other,PDS000021354.110,12,12,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N19C028,2019,NA,PDT000568828.1,USA:MO,chicken whole - cut in lab,environmental/other,PDS000021354.110,13,18,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin, telithromycin",,,USA,chicken,0.7081513875981231,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,19NC10CB02_C,2019,NA,PDT000641666.1,USA:NC,chicken leg,environmental/other,PDS000021354.110,15,9,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin",,,USA,chicken,0.5873945912028878,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N19C542,2019,NA,PDT000728839.2,USA:PA,chicken thighs,environmental/other,PDS000021354.110,4,20,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin",,,USA,chicken,0.5873945912028878,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N19C418,2019,NA,PDT000728864.2,USA:PA,chicken thighs,environmental/other,PDS000021354.110,4,20,"50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",NA,NA,"ciprofloxacin, nalidixic acid, tetracycline","azithromycin, clindamycin, erythromycin, florfenicol, gentamicin",,,USA,chicken,0.5873945912028878,0.281276866193203,1,0.9982837528604119
Campylobacter jejuni,CVM N16C091,2016,NA,PDT000244874.2,USA:NY,chicken breast,environmental/other,PDS000022040.119,2,16,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C211,2017,NA,PDT000345433.1,USA:PA,chicken legs,environmental/other,PDS000022040.119,8,15,"50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N17C182,2017,NA,PDT000345564.1,USA:NY,chicken legs,environmental/other,PDS000022040.119,2,22,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C187,2017,NA,PDT000345695.1,USA:NY,chicken legs,environmental/other,PDS000022040.119,2,20,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C773,2017,NA,PDT000363519.1,USA:SC,chicken legs,environmental/other,PDS000022040.119,3,4,"23S_A2075G=POINT,50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,"azithromycin, clindamycin, erythromycin, telithromycin, tetracycline","ciprofloxacin, florfenicol, gentamicin, nalidixic acid",,,USA,chicken,0.46586122443842276,0.15351590915775742,1,0.9982837528604119
Campylobacter jejuni,CVM N18C107,2018,NA,PDT000473425.1,USA:PA,chicken breast,environmental/other,PDS000022040.119,0,3,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N18C533,2018,NA,PDT000521836.1,USA:TN,chicken thighs,environmental/other,PDS000022040.119,1,2,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,19MN10CB18,2019,NA,PDT000630659.1,USA:MN,chicken breasts,environmental/other,PDS000022040.119,1,23,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, tetracycline",,,USA,chicken,0.831726326051312,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N19C641,2019,NA,PDT000728813.2,USA:PA,chicken breasts,environmental/other,PDS000022040.119,1,3,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid",,,USA,chicken,0.7664404171548277,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,19MN08CB35,2019,NA,PDT000756591.1,USA:MN,chicken breast,environmental/other,PDS000022040.119,1,24,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, tetracycline",,,USA,chicken,0.831726326051312,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N16C390,2016,NA,PDT000245208.2,USA:PA,chicken legs,environmental/other,PDS000090896.43,4,3,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C410,2016,NA,PDT000245228.2,USA:GA,chicken wings,environmental/other,PDS000090896.43,7,4,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
Campylobacter jejuni,CVM N16C561,2016,NA,PDT000245372.2,USA:CO,chicken breast,environmental/other,PDS000090896.43,3,19,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C050,2017,NA,PDT000345397.1,USA:GA,chicken breast,environmental/other,PDS000090896.43,13,17,50S_L22_A103V=POINT,NA,NA,,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin, tetracycline",,,USA,chicken,0.8423889975640363,0.43363844393592677,1,0.9982837528604119
Campylobacter jejuni,CVM N17C118,2017,NA,PDT000345413.1,USA:MD,chicken wings,environmental/other,PDS000090896.43,9,10,"50S_L22_A103V=POINT,tet(O)=COMPLETE",NA,NA,tetracycline,"azithromycin, ciprofloxacin, clindamycin, erythromycin, florfenicol, gentamicin, nalidixic acid, telithromycin",,,USA,chicken,0.8475243414999449,0.383671681209245,1,0.9982837528604119
